ID longitude latitude risk_index
083616 -0.404855 51.566469 7.1817
083617 -0.404855 51.571164 7.1836
083618 -0.404855 51.575859 7.1836
083619 -0.404855 51.580554 7.1815
083620 -0.404855 51.585249 7.1776
083621 -0.404855 51.589944 7.1727
083622 -0.404855 51.594639 7.1678
083623 -0.404855 51.599334 7.1638
083624 -0.404855 51.604029 9.3463
083625 -0.404855 51.608724 7.0888
083626 -0.404855 51.613419 7.0897
083627 -0.404855 51.618114 7.0917
083628 -0.404855 51.622809 7.0942
083629 -0.404855 51.627504 7.0960
083630 -0.404855 51.632199 7.0964
083631 -0.404855 51.636893 7.0947
083632 -0.404855 51.641588 7.0909
083633 -0.404855 51.646283 7.0855
083634 -0.404855 51.650978 7.0794
083635 -0.404855 51.655673 7.0735
083636 -0.404855 51.660368 7.0686
083637 -0.404855 51.665063 8.6455
083638 -0.404855 51.669758 6.3872
083639 -0.404855 51.674453 6.3869
083640 -0.404855 51.679148 6.3875
083641 -0.404855 51.683843 6.3881
083642 -0.404855 51.688538 6.3877
083643 -0.404855 51.693233 6.3855
083644 -0.404855 51.697928 6.3811
083645 -0.404855 51.702623 6.3747
083646 -0.404855 51.707318 6.3667
083647 -0.404855 51.712013 6.3582
083648 -0.404855 51.716708 6.3499
083649 -0.404855 51.721402 6.3426
083650 -0.404855 51.726097 5.8045
083651 -0.404855 51.730792 4.6716
083652 -0.404855 51.735487 4.6682
083653 -0.404855 51.740182 4.6654
083654 -0.404855 51.744877 4.6625
083655 -0.404855 51.749572 4.6589
083656 -0.404855 51.754267 4.6541
083657 -0.404855 51.758962 4.6477
083658 -0.404855 51.763657 4.6400
083659 -0.404855 51.768352 4.6315
083660 -0.404855 51.773047 4.6228
083661 -0.404855 51.777742 4.6144
083662 -0.404855 51.782437 6.1826
083663 -0.404855 51.787132 3.9910
083664 -0.404855 51.791827 3.9855
083665 -0.404855 51.796522 3.9810
083666 -0.404855 51.801216 3.9774
083667 -0.404855 51.805911 3.9745
083668 -0.404855 51.810606 3.9720
083669 -0.404855 51.815301 3.9699
083670 -0.404855 51.819996 3.9681
083671 -0.404855 51.824691 3.9667
083672 -0.404855 51.829386 3.9660
083673 -0.404855 51.834081 3.9660
083674 -0.404855 51.838776 3.9671
083675 -0.404855 51.843471 5.2501
083676 -0.404855 51.848166 3.6728
083677 -0.404855 51.852861 3.6764
083678 -0.404855 51.857556 3.6802
083679 -0.404855 51.862251 3.6834
083680 -0.404855 51.866946 3.6856
083681 -0.404855 51.871641 3.6860
083682 -0.404855 51.876336 3.6845
083683 -0.404855 51.881030 3.6812
083684 -0.404855 51.885725 3.6766
083685 -0.404855 51.890420 3.6715
083686 -0.404855 51.895115 3.6665
083687 -0.404855 51.899810 3.6621
083688 -0.404855 51.904505 3.0622
083689 -0.404855 51.909200 3.0595
083690 -0.404855 51.913895 3.0575
083691 -0.404855 51.918590 3.0557
083692 -0.404855 51.923285 3.0536
083693 -0.404855 51.927980 3.0504
083694 -0.404855 51.932675 3.0459
083695 -0.404855 51.937370 3.0397
083696 -0.404855 51.942065 3.0322
083697 -0.404855 51.946760 3.0236
083698 -0.404855 51.951455 3.0145
083699 -0.404855 51.956150 3.0054
083700 -0.404855 51.960845 2.9967
083701 -0.404855 51.965539 1.4126
083702 -0.404855 51.970234 1.4050
083703 -0.404855 51.974929 1.3982
083704 -0.404855 51.979624 1.3920
083705 -0.404855 51.984319 1.3864
083706 -0.404855 51.989014 1.3815
083707 -0.404855 51.993709 1.3770
083708 -0.404855 51.998404 1.3729
083709 -0.404855 52.003099 1.3692
083710 -0.404855 52.007794 1.3659
083711 -0.404855 52.012489 1.3629
083712 -0.404855 52.017184 1.3601
083713 -0.404855 52.021879 1.3575
083714 -0.404855 53.683888 2.5018
083715 -0.404855 53.688583 2.5065
083716 -0.404855 53.693278 2.5113
083717 -0.404855 53.697973 2.5161
083718 -0.404855 53.702668 2.5209
083719 -0.404855 53.707363 2.5253
083720 -0.404855 53.712058 2.5292
083721 -0.404855 53.716753 2.5327
083722 -0.404855 53.721448 2.5357
083723 -0.404855 53.726143 2.5387
083724 -0.404855 53.730838 2.5417
083725 -0.404855 53.735533 2.5451
083726 -0.404855 53.740228 2.5491
083727 -0.404855 53.744923 2.5537
083728 -0.404855 53.749618 2.5587
083729 -0.404855 53.754313 2.5638
083730 -0.404855 53.759007 2.5685
083731 -0.404855 53.763702 2.5720
083732 -0.404855 53.768397 2.5736
083733 -0.404855 53.773092 2.5729
083734 -0.404855 53.777787 2.5697
083735 -0.404855 53.782482 2.5643
083736 -0.404855 53.787177 2.5572
083737 -0.404855 53.791872 2.5491
083738 -0.404855 53.796567 2.5407
083739 -0.404855 53.801262 2.5324
083740 -0.404855 53.805957 1.8001
083741 -0.404855 53.810652 1.7929
083742 -0.404855 53.815347 1.7864
083743 -0.404855 53.820042 1.7806
083744 -0.404855 53.824737 1.7755
083745 -0.404855 53.829432 1.7710
083746 -0.404855 53.834127 1.7671
083747 -0.404855 53.838822 1.7636
083748 -0.404855 53.843516 1.7605
083749 -0.404855 53.848211 1.7577
083750 -0.404855 53.852906 1.7553
083751 -0.404855 53.857601 1.7531
083752 -0.404855 53.862296 1.7512
083753 -0.399384 51.186179 1.0360
083754 -0.399384 51.190874 1.8515
083755 -0.399384 51.195569 1.8559
083756 -0.399384 51.200264 1.8607
083757 -0.399384 51.204959 1.8657
083758 -0.399384 51.209654 1.8713
083759 -0.399384 51.214349 1.8773
083760 -0.399384 51.219044 1.8838
083761 -0.399384 51.223739 1.8910
083762 -0.399384 51.228433 1.8989
083763 -0.399384 51.233128 1.9076
083764 -0.399384 51.237823 1.9172
083765 -0.399384 51.242518 1.9277
083766 -0.399384 51.247213 3.0675
083767 -0.399384 51.251908 4.2082
083768 -0.399384 51.256603 4.2213
083769 -0.399384 51.261298 4.2346
083770 -0.399384 51.265993 4.2477
083771 -0.399384 51.270688 4.2597
083772 -0.399384 51.275383 4.2700
083773 -0.399384 51.280078 4.2781
083774 -0.399384 51.284773 4.2841
083775 -0.399384 51.289468 4.2884
083776 -0.399384 51.294163 4.2919
083777 -0.399384 51.298858 4.2955
083778 -0.399384 51.303553 4.2999
083779 -0.399384 51.308248 6.5623
083780 -0.399384 51.312942 6.5695
083781 -0.399384 51.317637 6.5780
083782 -0.399384 51.322332 6.5872
083783 -0.399384 51.327027 6.5963
083784 -0.399384 51.331722 6.6041
083785 -0.399384 51.336417 6.6099
083786 -0.399384 51.341112 6.6131
083787 -0.399384 51.345807 6.6139
083788 -0.399384 51.350502 6.6131
083789 -0.399384 51.355197 6.6115
083790 -0.399384 51.359892 6.6104
083791 -0.399384 51.364587 7.7389
083792 -0.399384 51.369282 8.0576
083793 -0.399384 51.373977 7.1587
083794 -0.399384 51.378672 7.1638
083795 -0.399384 51.383367 7.1697
083796 -0.399384 51.388062 7.1755
083797 -0.399384 51.392756 7.1800
083798 -0.399384 51.397451 7.1824
083799 -0.399384 51.402146 7.1825
083800 -0.399384 51.406841 7.1806
083801 -0.399384 51.411536 7.1775
083802 -0.399384 51.416231 7.1743
083803 -0.399384 51.420926 7.1720
083804 -0.399384 51.425621 8.2997
083805 -0.399384 51.430316 8.3008
083806 -0.399384 51.435011 7.1755
083807 -0.399384 51.439706 7.1799
083808 -0.399384 51.444401 7.1847
083809 -0.399384 51.449096 7.1891
083810 -0.399384 51.453791 7.1920
083811 -0.399384 51.458486 7.1927
083812 -0.399384 51.463181 7.1911
083813 -0.399384 51.467876 7.1878
083814 -0.399384 51.472570 7.1838
083815 -0.399384 51.477265 7.1800
083816 -0.399384 51.481960 7.1775
083817 -0.399384 51.486655 9.4334
083818 -0.399384 51.491350 7.1779
083819 -0.399384 51.496045 7.1807
083820 -0.399384 51.500740 7.1847
083821 -0.399384 51.505435 7.1889
083822 -0.399384 51.510130 7.1922
083823 -0.399384 51.514825 7.1937
083824 -0.399384 51.519520 7.1930
083825 -0.399384 51.524215 7.1901
083826 -0.399384 51.528910 7.1858
083827 -0.399384 51.533605 7.1811
083828 -0.399384 51.538300 7.1771
083829 -0.399384 51.542995 8.3029
083830 -0.399384 51.547690 8.3022
083831 -0.399384 51.552385 7.1751
083832 -0.399384 51.557079 7.1778
083833 -0.399384 51.561774 7.1814
083834 -0.399384 51.566469 7.1848
083835 -0.399384 51.571164 7.1869
083836 -0.399384 51.575859 7.1871
083837 -0.399384 51.580554 7.1849
083838 -0.399384 51.585249 7.1807
083839 -0.399384 51.589944 7.1755
083840 -0.399384 51.594639 7.1704
083841 -0.399384 51.599334 7.1661
083842 -0.399384 51.604029 8.2918
083843 -0.399384 51.608724 8.2195
083844 -0.399384 51.613419 7.0922
083845 -0.399384 51.618114 7.0946
083846 -0.399384 51.622809 7.0974
083847 -0.399384 51.627504 7.0997
083848 -0.399384 51.632199 7.1003
083849 -0.399384 51.636893 7.0987
083850 -0.399384 51.641588 7.0948
083851 -0.399384 51.646283 7.0891
083852 -0.399384 51.650978 7.0828
083853 -0.399384 51.655673 7.0767
083854 -0.399384 51.660368 7.0717
083855 -0.399384 51.665063 7.5204
083856 -0.399384 51.669758 6.3906
083857 -0.399384 51.674453 6.3907
083858 -0.399384 51.679148 6.3918
083859 -0.399384 51.683843 6.3929
083860 -0.399384 51.688538 6.3929
083861 -0.399384 51.693233 6.3910
083862 -0.399384 51.697928 6.3866
083863 -0.399384 51.702623 6.3799
083864 -0.399384 51.707318 6.3717
083865 -0.399384 51.712013 6.3628
083866 -0.399384 51.716708 6.3543
083867 -0.399384 51.721402 6.9432
083868 -0.399384 51.726097 5.8089
083869 -0.399384 51.730792 4.6763
083870 -0.399384 51.735487 4.6732
083871 -0.399384 51.740182 4.6710
083872 -0.399384 51.744877 4.6686
083873 -0.399384 51.749572 4.6654
083874 -0.399384 51.754267 4.6608
083875 -0.399384 51.758962 4.6544
083876 -0.399384 51.763657 4.6466
083877 -0.399384 51.768352 4.6379
083878 -0.399384 51.773047 4.6291
083879 -0.399384 51.777742 4.6209
083880 -0.399384 51.782437 5.3116
083881 -0.399384 51.787132 3.9985
083882 -0.399384 51.791827 3.9938
083883 -0.399384 51.796522 3.9903
083884 -0.399384 51.801216 3.9877
083885 -0.399384 51.805911 3.9855
083886 -0.399384 51.810606 3.9834
083887 -0.399384 51.815301 3.9811
083888 -0.399384 51.819996 3.9785
083889 -0.399384 51.824691 3.9760
083890 -0.399384 51.829386 3.9739
083891 -0.399384 51.834081 3.9725
083892 -0.399384 51.838776 3.9721
083893 -0.399384 51.843471 4.5331
083894 -0.399384 51.848166 3.6756
083895 -0.399384 51.852861 3.6783
083896 -0.399384 51.857556 3.6813
083897 -0.399384 51.862251 3.6840
083898 -0.399384 51.866946 3.6857
083899 -0.399384 51.871641 3.6858
083900 -0.399384 51.876336 3.6840
083901 -0.399384 51.881030 3.6804
083902 -0.399384 51.885725 3.6757
083903 -0.399384 51.890420 3.6704
083904 -0.399384 51.895115 3.6653
083905 -0.399384 51.899810 3.6608
083906 -0.399384 51.904505 3.6572
083907 -0.399384 51.909200 3.0582
083908 -0.399384 51.913895 3.0561
083909 -0.399384 51.918590 3.0543
083910 -0.399384 51.923285 3.0522
083911 -0.399384 51.927980 3.0491
083912 -0.399384 51.932675 3.0446
083913 -0.399384 51.937370 3.0384
083914 -0.399384 51.942065 3.0309
083915 -0.399384 51.946760 3.0224
083916 -0.399384 51.951455 3.0134
083917 -0.399384 51.956150 3.0044
083918 -0.399384 51.960845 2.9957
083919 -0.399384 51.965539 1.4118
083920 -0.399384 51.970234 1.4043
083921 -0.399384 51.974929 1.3976
083922 -0.399384 51.979624 1.3915
083923 -0.399384 51.984319 1.3860
083924 -0.399384 51.989014 1.3811
083925 -0.399384 51.993709 1.3766
083926 -0.399384 51.998404 1.3726
083927 -0.399384 52.003099 1.3690
083928 -0.399384 52.007794 1.3657
083929 -0.399384 52.012489 1.3627
083930 -0.399384 52.017184 1.3599
083931 -0.399384 53.683888 2.5075
083932 -0.399384 53.688583 2.5135
083933 -0.399384 53.693278 2.5198
083934 -0.399384 53.697973 2.5263
083935 -0.399384 53.702668 2.5325
083936 -0.399384 53.707363 2.5381
083937 -0.399384 53.712058 2.5426
083938 -0.399384 53.716753 2.5459
083939 -0.399384 53.721448 2.5483
083940 -0.399384 53.726143 2.5502
083941 -0.399384 53.730838 2.5520
083942 -0.399384 53.735533 2.5544
083943 -0.399384 53.740228 2.5575
083944 -0.399384 53.744923 2.5616
083945 -0.399384 53.749618 2.5664
083946 -0.399384 53.754313 2.5716
083947 -0.399384 53.759007 2.5766
083948 -0.399384 53.763702 2.5804
083949 -0.399384 53.768397 2.5822
083950 -0.399384 53.773092 2.5814
083951 -0.399384 53.777787 2.5776
083952 -0.399384 53.782482 2.5714
083953 -0.399384 53.787177 2.5633
083954 -0.399384 53.791872 2.5542
083955 -0.399384 53.796567 2.5448
083956 -0.399384 53.801262 2.5357
083957 -0.399384 53.805957 1.8027
083958 -0.399384 53.810652 1.7950
083959 -0.399384 53.815347 1.7882
083960 -0.399384 53.820042 1.7821
083961 -0.399384 53.824737 1.7767
083962 -0.399384 53.829432 1.7720
083963 -0.399384 53.834127 1.7679
083964 -0.399384 53.838822 1.7643
083965 -0.399384 53.843516 1.7611
083966 -0.399384 53.848211 1.7583
083967 -0.399384 53.852906 1.7558
083968 -0.399384 53.857601 1.7535
083969 -0.399384 53.862296 1.0469
083970 -0.393913 51.186179 1.0366
083971 -0.393913 51.190874 1.0408
083972 -0.393913 51.195569 1.8567
083973 -0.393913 51.200264 1.8614
083974 -0.393913 51.204959 1.8666
083975 -0.393913 51.209654 1.8721
083976 -0.393913 51.214349 1.8782
083977 -0.393913 51.219044 1.8849
083978 -0.393913 51.223739 1.8922
083979 -0.393913 51.228433 1.9003
083980 -0.393913 51.233128 1.9094
083981 -0.393913 51.237823 1.9194
083982 -0.393913 51.242518 1.9307
083983 -0.393913 51.247213 3.0716
083984 -0.393913 51.251908 4.2138
083985 -0.393913 51.256603 4.2288
083986 -0.393913 51.261298 4.2445
083987 -0.393913 51.265993 4.2602
083988 -0.393913 51.270688 4.2748
083989 -0.393913 51.275383 4.2867
083990 -0.393913 51.280078 4.2952
083991 -0.393913 51.284773 4.3002
083992 -0.393913 51.289468 4.3026
083993 -0.393913 51.294163 4.3038
083994 -0.393913 51.298858 4.3055
083995 -0.393913 51.303553 5.4371
083996 -0.393913 51.308248 5.4426
083997 -0.393913 51.312942 6.5788
083998 -0.393913 51.317637 6.5890
083999 -0.393913 51.322332 6.6007
084000 -0.393913 51.327027 6.6126
084001 -0.393913 51.331722 6.6230
084002 -0.393913 51.336417 6.6301
084003 -0.393913 51.341112 6.6331
084004 -0.393913 51.345807 6.6320
084005 -0.393913 51.350502 6.6284
084006 -0.393913 51.355197 6.6241
084007 -0.393913 51.359892 6.6208
084008 -0.393913 51.364587 7.7481
084009 -0.393913 51.369282 6.9383
084010 -0.393913 51.373977 7.1686
084011 -0.393913 51.378672 7.1756
084012 -0.393913 51.383367 7.1842
084013 -0.393913 51.388062 7.1927
084014 -0.393913 51.392756 7.1994
084015 -0.393913 51.397451 7.2026
084016 -0.393913 51.402146 7.2018
084017 -0.393913 51.406841 7.1977
084018 -0.393913 51.411536 7.1918
084019 -0.393913 51.416231 7.1860
084020 -0.393913 51.420926 7.1818
084021 -0.393913 51.425621 7.1802
084022 -0.393913 51.430316 8.3100
084023 -0.393913 51.435011 7.1859
084024 -0.393913 51.439706 7.1925
084025 -0.393913 51.444401 7.2002
084026 -0.393913 51.449096 7.2073
084027 -0.393913 51.453791 7.2119
084028 -0.393913 51.458486 7.2128
084029 -0.393913 51.463181 7.2098
084030 -0.393913 51.467876 7.2040
084031 -0.393913 51.472570 7.1971
084032 -0.393913 51.477265 7.1910
084033 -0.393913 51.481960 8.3152
084034 -0.393913 51.486655 7.1856
084035 -0.393913 51.491350 8.3157
084036 -0.393913 51.496045 7.1919
084037 -0.393913 51.500740 7.1984
084038 -0.393913 51.505435 7.2054
084039 -0.393913 51.510130 7.2112
084040 -0.393913 51.514825 7.2140
084041 -0.393913 51.519520 7.2128
084042 -0.393913 51.524215 7.2080
084043 -0.393913 51.528910 7.2010
084044 -0.393913 51.533605 7.1937
084045 -0.393913 51.538300 7.1875
084046 -0.393913 51.542995 8.3122
084047 -0.393913 51.547690 7.1830
084048 -0.393913 51.552385 7.1853
084049 -0.393913 51.557079 7.1900
084050 -0.393913 51.561774 7.1963
084051 -0.393913 51.566469 7.2025
084052 -0.393913 51.571164 7.2067
084053 -0.393913 51.575859 7.2076
084054 -0.393913 51.580554 7.2044
084055 -0.393913 51.585249 7.1980
084056 -0.393913 51.589944 7.1900
084057 -0.393913 51.594639 7.1823
084058 -0.393913 51.599334 7.1763
084059 -0.393913 51.604029 7.1729
084060 -0.393913 51.608724 8.2292
084061 -0.393913 51.613419 7.1033
084062 -0.393913 51.618114 7.1080
084063 -0.393913 51.622809 7.1137
084064 -0.393913 51.627504 7.1186
084065 -0.393913 51.632199 7.1210
084066 -0.393913 51.636893 7.1195
084067 -0.393913 51.641588 7.1141
084068 -0.393913 51.646283 7.1060
084069 -0.393913 51.650978 7.0968
084070 -0.393913 51.655673 7.0885
084071 -0.393913 51.660368 7.9415
084072 -0.393913 51.665063 6.8096
084073 -0.393913 51.669758 7.5298
084074 -0.393913 51.674453 6.4035
084075 -0.393913 51.679148 6.4072
084076 -0.393913 51.683843 6.4112
084077 -0.393913 51.688538 6.4137
084078 -0.393913 51.693233 6.4130
084079 -0.393913 51.697928 6.4082
084080 -0.393913 51.702623 6.3995
084081 -0.393913 51.707318 6.3884
084082 -0.393913 51.712013 6.3768
084083 -0.393913 51.716708 6.3661
084084 -0.393913 51.721402 6.9536
084085 -0.393913 51.726097 5.8191
084086 -0.393913 51.730792 4.6871
084087 -0.393913 51.735487 4.6856
084088 -0.393913 51.740182 4.6854
084089 -0.393913 51.744877 4.6853
084090 -0.393913 51.749572 4.6837
084091 -0.393913 51.754267 4.6796
084092 -0.393913 51.758962 4.6725
084093 -0.393913 51.763657 4.6629
084094 -0.393913 51.768352 4.6521
084095 -0.393913 51.773047 4.6414
084096 -0.393913 51.777742 5.3298
084097 -0.393913 51.782437 4.2653
084098 -0.393913 51.787132 5.1375
084099 -0.393913 51.791827 4.0055
084100 -0.393913 51.796522 4.0035
084101 -0.393913 51.801216 4.0027
084102 -0.393913 51.805911 4.0021
084103 -0.393913 51.810606 4.0009
084104 -0.393913 51.815301 3.9983
084105 -0.393913 51.819996 3.9945
084106 -0.393913 51.824691 3.9900
084107 -0.393913 51.829386 3.9856
084108 -0.393913 51.834081 3.9822
084109 -0.393913 51.838776 4.5487
084110 -0.393913 51.843471 3.8277
084111 -0.393913 51.848166 4.5420
084112 -0.393913 51.852861 3.6858
084113 -0.393913 51.857556 3.6898
084114 -0.393913 51.862251 3.6937
084115 -0.393913 51.866946 3.6964
084116 -0.393913 51.871641 3.6967
084117 -0.393913 51.876336 3.6943
084118 -0.393913 51.881030 3.6893
084119 -0.393913 51.885725 3.6827
084120 -0.393913 51.890420 3.6757
084121 -0.393913 51.895115 3.6692
084122 -0.393913 51.899810 3.6639
084123 -0.393913 51.904505 3.6601
084124 -0.393913 51.909200 3.0614
084125 -0.393913 51.913895 3.0603
084126 -0.393913 51.918590 3.0597
084127 -0.393913 51.923285 3.0588
084128 -0.393913 51.927980 3.0566
084129 -0.393913 51.932675 3.0523
084130 -0.393913 51.937370 3.0455
084131 -0.393913 51.942065 3.0368
084132 -0.393913 51.946760 3.0268
084133 -0.393913 51.951455 3.0164
084134 -0.393913 51.956150 3.0063
084135 -0.393913 51.960845 2.1189
084136 -0.393913 51.965539 2.1102
084137 -0.393913 51.970234 1.4045
084138 -0.393913 51.974929 1.3975
084139 -0.393913 51.979624 1.3913
084140 -0.393913 51.984319 1.3857
084141 -0.393913 51.989014 1.3808
084142 -0.393913 51.993709 1.3763
084143 -0.393913 51.998404 1.3723
084144 -0.393913 52.003099 1.3687
084145 -0.393913 52.007794 1.3655
084146 -0.393913 52.012489 1.3625
084147 -0.393913 52.017184 1.3597
084148 -0.393913 53.679193 1.8028
084149 -0.393913 53.683888 1.8099
084150 -0.393913 53.688583 2.5226
084151 -0.393913 53.693278 2.5314
084152 -0.393913 53.697973 2.5407
084153 -0.393913 53.702668 2.5497
084154 -0.393913 53.707363 2.5575
084155 -0.393913 53.712058 2.5631
084156 -0.393913 53.716753 2.5662
084157 -0.393913 53.721448 2.5672
084158 -0.393913 53.726143 2.5669
084159 -0.393913 53.730838 2.5666
084160 -0.393913 53.735533 2.5673
084161 -0.393913 53.740228 2.5696
084162 -0.393913 53.744923 2.5737
084163 -0.393913 53.749618 2.5795
084164 -0.393913 53.754313 2.5867
084165 -0.393913 53.759007 2.5940
084166 -0.393913 53.763702 2.6003
084167 -0.393913 53.768397 2.6037
084168 -0.393913 53.773092 2.6031
084169 -0.393913 53.777787 2.5979
084170 -0.393913 53.782482 2.5890
084171 -0.393913 53.787177 2.5776
084172 -0.393913 53.791872 2.5653
084173 -0.393913 53.796567 2.5531
084174 -0.393913 53.801262 2.5419
084175 -0.393913 53.805957 2.5318
084176 -0.393913 53.810652 1.7984
084177 -0.393913 53.815347 1.7906
084178 -0.393913 53.820042 1.7839
084179 -0.393913 53.824737 1.7782
084180 -0.393913 53.829432 1.7731
084181 -0.393913 53.834127 1.7688
084182 -0.393913 53.838822 1.7650
084183 -0.393913 53.843516 1.7617
084184 -0.393913 53.848211 1.7588
084185 -0.393913 53.852906 1.7562
084186 -0.393913 53.857601 1.7539
084187 -0.393913 53.862296 1.0472
084188 -0.388442 51.186179 1.0374
084189 -0.388442 51.190874 1.0416
084190 -0.388442 51.195569 1.8575
084191 -0.388442 51.200264 1.8623
084192 -0.388442 51.204959 1.8675
084193 -0.388442 51.209654 1.8732
084194 -0.388442 51.214349 1.8794
084195 -0.388442 51.219044 1.8862
084196 -0.388442 51.223739 1.8938
084197 -0.388442 51.228433 1.9023
084198 -0.388442 51.233128 1.9118
084199 -0.388442 51.237823 1.9228
084200 -0.388442 51.242518 3.0636
084201 -0.388442 51.247213 3.0780
084202 -0.388442 51.251908 3.0947
084203 -0.388442 51.256603 4.2420
084204 -0.388442 51.261298 4.2631
084205 -0.388442 51.265993 4.2852
084206 -0.388442 51.270688 4.3061
084207 -0.388442 51.275383 4.3226
084208 -0.388442 51.280078 4.3321
084209 -0.388442 51.284773 4.3341
084210 -0.388442 51.289468 4.3311
084211 -0.388442 51.294163 4.3265
084212 -0.388442 51.298858 4.3236
084213 -0.388442 51.303553 5.4524
084214 -0.388442 51.308248 5.4574
084215 -0.388442 51.312942 5.4670
084216 -0.388442 51.317637 6.6096
084217 -0.388442 51.322332 6.6274
084218 -0.388442 51.327027 6.6468
084219 -0.388442 51.331722 6.6642
084220 -0.388442 51.336417 6.6753
084221 -0.388442 51.341112 6.6773
084222 -0.388442 51.345807 6.6711
084223 -0.388442 51.350502 6.6601
084224 -0.388442 51.355197 6.6487
084225 -0.388442 51.359892 6.6401
084226 -0.388442 51.364587 6.9530
084227 -0.388442 51.369282 6.9543
084228 -0.388442 51.373977 8.0893
084229 -0.388442 51.378672 7.1983
084230 -0.388442 51.383367 7.2135
084231 -0.388442 51.388062 7.2295
084232 -0.388442 51.392756 7.2423
084233 -0.388442 51.397451 7.2479
084234 -0.388442 51.402146 7.2445
084235 -0.388442 51.406841 7.2341
084236 -0.388442 51.411536 7.2207
084237 -0.388442 51.416231 7.2084
084238 -0.388442 51.420926 8.3281
084239 -0.388442 51.425621 7.1962
084240 -0.388442 51.430316 7.1981
084241 -0.388442 51.435011 7.2054
084242 -0.388442 51.439706 7.2174
084243 -0.388442 51.444401 7.2321
084244 -0.388442 51.449096 7.2465
084245 -0.388442 51.453791 7.2562
084246 -0.388442 51.458486 7.2577
084247 -0.388442 51.463181 7.2506
084248 -0.388442 51.467876 7.2378
084249 -0.388442 51.472570 7.2236
084250 -0.388442 51.477265 7.2116
084251 -0.388442 51.481960 7.2039
084252 -0.388442 51.486655 7.2015
084253 -0.388442 51.491350 7.2047
084254 -0.388442 51.496045 7.2131
084255 -0.388442 51.500740 7.2257
084256 -0.388442 51.505435 7.2402
084257 -0.388442 51.510130 7.2528
084258 -0.388442 51.514825 7.2592
084259 -0.388442 51.519520 7.2569
084260 -0.388442 51.524215 7.2467
084261 -0.388442 51.528910 7.2323
084262 -0.388442 51.533605 7.2179
084263 -0.388442 51.538300 7.2067
084264 -0.388442 51.542995 7.2003
084265 -0.388442 51.547690 7.1993
084266 -0.388442 51.552385 8.3321
084267 -0.388442 51.557079 7.2133
084268 -0.388442 51.561774 7.2263
084269 -0.388442 51.566469 7.2400
084270 -0.388442 51.571164 7.2503
084271 -0.388442 51.575859 7.2532
084272 -0.388442 51.580554 7.2472
084273 -0.388442 51.585249 7.2343
084274 -0.388442 51.589944 7.2189
084275 -0.388442 51.594639 7.2047
084276 -0.388442 51.599334 8.3228
084277 -0.388442 51.604029 7.1892
084278 -0.388442 51.608724 7.1895
084279 -0.388442 51.613419 7.1236
084280 -0.388442 51.618114 7.1338
084281 -0.388442 51.622809 7.1467
084282 -0.388442 51.627504 7.1589
084283 -0.388442 51.632199 7.1661
084284 -0.388442 51.636893 7.1650
084285 -0.388442 51.641588 7.1553
084286 -0.388442 51.646283 7.1401
084287 -0.388442 51.650978 7.1237
084288 -0.388442 51.655673 7.1096
084289 -0.388442 51.660368 6.8310
084290 -0.388442 51.665063 6.8266
084291 -0.388442 51.669758 6.8275
084292 -0.388442 51.674453 6.4261
084293 -0.388442 51.679148 6.4362
084294 -0.388442 51.683843 6.4477
084295 -0.388442 51.688538 6.4570
084296 -0.388442 51.693233 6.4597
084297 -0.388442 51.697928 6.4534
084298 -0.388442 51.702623 6.4390
084299 -0.388442 51.707318 6.4204
084300 -0.388442 51.712013 6.4017
084301 -0.388442 51.716708 6.9820
084302 -0.388442 51.721402 5.8420
084303 -0.388442 51.726097 5.8350
084304 -0.388442 51.730792 5.8328
084305 -0.388442 51.735487 4.7064
084306 -0.388442 51.740182 4.7113
084307 -0.388442 51.744877 4.7168
084308 -0.388442 51.749572 4.7197
084309 -0.388442 51.754267 4.7169
084310 -0.388442 51.758962 4.7074
084311 -0.388442 51.763657 4.6928
084312 -0.388442 51.768352 4.6762
084313 -0.388442 51.773047 4.6606
084314 -0.388442 51.777742 4.2889
084315 -0.388442 51.782437 4.2795
084316 -0.388442 51.787132 4.2738
084317 -0.388442 51.791827 4.0212
084318 -0.388442 51.796522 4.0222
084319 -0.388442 51.801216 4.0252
084320 -0.388442 51.805911 4.0284
084321 -0.388442 51.810606 4.0295
084322 -0.388442 51.815301 4.0268
084323 -0.388442 51.819996 4.0202
084324 -0.388442 51.824691 4.0115
084325 -0.388442 51.829386 4.0028
084326 -0.388442 51.834081 3.9959
084327 -0.388442 51.838776 3.8394
084328 -0.388442 51.843471 3.8385
084329 -0.388442 51.848166 3.8408
084330 -0.388442 51.852861 3.6994
084331 -0.388442 51.857556 3.7069
084332 -0.388442 51.862251 3.7151
084333 -0.388442 51.866946 3.7215
084334 -0.388442 51.871641 3.7235
084335 -0.388442 51.876336 3.7197
084336 -0.388442 51.881030 3.7109
084337 -0.388442 51.885725 3.6995
084338 -0.388442 51.890420 3.6881
084339 -0.388442 51.895115 3.6784
084340 -0.388442 51.899810 3.6712
084341 -0.388442 51.904505 3.6670
084342 -0.388442 51.909200 3.6657
084343 -0.388442 51.913895 3.0706
084344 -0.388442 51.918590 3.0733
084345 -0.388442 51.923285 3.0760
084346 -0.388442 51.927980 3.0765
084347 -0.388442 51.932675 3.0728
084348 -0.388442 51.937370 3.0642
084349 -0.388442 51.942065 3.0519
084350 -0.388442 51.946760 3.0379
084351 -0.388442 51.951455 3.0240
